algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,155,7.522350268002713,0.7609499801397324,2.199523654818535,0.0,8.75837755203247,0.0,1000.0,0.0,0.0,100.20644114567683,0.0,915.5503496023325,0.0,0.6279711774781414,0.0,3565.875570969493,0.0,4.77819825281657,0.0,0.6279711774781414,0.0,100.20649249737079,0.0,0.588015232521754,0.0,4.77819825281657,1.237590816916956,0.588015232521754,0.6279711774781414,5.210734939575195,185.4255296904136
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,156,7.7016146153977125,0.7610535795092582,2.2166069741249084,0.0,8.555905958016714,0.0,1000.0,0.0,0.0,102.17314751942952,0.0,686.8922780354818,0.0,0.6395387235564334,0.0,3449.2292525888756,0.0,4.834403356700362,0.0,0.6395387235564334,0.0,102.17310778299968,0.0,0.54616887246569,0.0,4.834403356700362,1.2328936299310256,0.54616887246569,0.6395387235564334,4.904311080932617,165.56300412426603
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,157,7.7016146153977125,0.7584563806653023,2.2745846794843674,0.0,8.842976994374219,0.0,1000.0,0.0,0.0,100.34274202234604,0.0,1131.635975557215,0.0,0.6286548101496293,0.0,2790.269091492281,0.0,4.911569433456526,0.0,0.6286548101496293,0.0,100.34271083158605,0.0,0.5699191007982282,0.0,4.911569433456526,1.2369853086059261,0.5699191007982282,0.6286548101496293,6.823306457519531,189.7382982214751
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,158,7.7016146153977125,0.7585583814978599,2.2899068321585654,0.0,8.822797619778177,0.0,1000.0,0.0,0.0,98.15388521940812,0.0,1024.6655100946841,0.0,0.616092333903794,0.0,2934.8086742907276,0.0,4.9621844688017305,0.0,0.616092333903794,0.0,98.15390578560208,0.0,0.6104545994945194,0.0,4.9621844688017305,1.2528387318800935,0.6104545994945194,0.616092333903794,4.515078720092774,135.0011990173735
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,159,7.7016146153977125,0.7588515806794166,2.298635562300682,0.0,8.546483993530273,0.0,1000.0,0.0,0.0,99.5430759083141,0.0,656.6707070090554,0.0,0.6239078304865827,0.0,2862.2803962217886,0.0,5.003823579719113,0.0,0.6239078304865827,0.0,99.54321670532227,0.0,0.544694563204592,0.0,5.003823579719113,1.2645001868829995,0.544694563204592,0.6239078304865827,4.37989533996582,125.9403374337587
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,160,7.7016146153977125,0.7571245813369751,2.328630889058113,0.0,7.659917848951676,0.0,1000.0,0.0,0.0,98.51373448091395,0.0,897.412748448989,0.0,0.6180663952063807,0.0,3075.728872389711,0.0,5.071456585526918,0.0,0.6180663952063807,0.0,98.5138022478889,0.0,0.5418091631110977,0.0,5.071456585526918,1.2791802152687697,0.5418091631110977,0.6180663952063807,6.698933944702149,209.14956332250037
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,161,7.797561193208791,0.757842581987381,2.33918199890852,0.0,8.090743199638698,0.0,1000.0,0.0,0.0,97.21787825874661,0.0,595.7467837126359,0.0,0.6096788795382079,0.0,3238.2783533630736,0.0,5.129706431146402,0.0,0.6096788795382079,0.0,97.2179827482804,0.0,0.5471468943616619,0.0,5.129706431146402,1.2761559893396164,0.5471468943616619,0.6096788795382079,4.472022399902344,148.96080425470137
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,162,7.797561193208791,0.7547663795948029,2.420833478271961,0.0,9.238963524500528,0.0,1000.0,0.0,0.0,97.87199868096246,0.0,1317.5643564860027,0.0,0.6143990214557724,0.0,2558.9341730335036,0.0,5.207265208973645,0.0,0.6143990214557724,0.0,97.87207815382216,0.0,0.5432002171874046,0.0,5.207265208973645,1.2896887724134964,0.5432002171874046,0.6143990214557724,7.046783905029297,184.2432604584123
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,163,7.797561193208791,0.7558981822729111,2.416424211204052,0.0,7.9526774364969,0.0,1000.0,0.0,0.0,98.67874444049338,0.0,560.4376233971637,0.0,0.6191130854381192,0.0,3223.8697238726922,0.0,5.2505031521319,0.0,0.6191130854381192,0.0,98.67880149509595,0.0,0.5258344560861588,0.0,5.2505031521319,1.2942841594188874,0.5258344560861588,0.6191130854381192,4.539222244262695,148.29800729814383
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,164,7.797561193208791,0.7566081800460815,2.4475969436764715,0.0,9.627726447014581,0.0,1000.0,0.0,0.0,99.3692634219215,0.0,708.1892351422991,0.0,0.6224662900988117,0.0,2133.625222858217,0.0,5.29566555644532,0.0,0.6224662900988117,0.0,99.36903599330357,0.0,0.5137177808653741,0.0,5.29566555644532,1.2860624513258825,0.5137177808653741,0.6224662900988117,4.1735090637207035,89.61225936004512
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,165,7.797561193208791,0.7555539823174476,2.4911116836071012,0.0,9.25128772854805,0.0,1000.0,0.0,0.0,98.41377099355061,0.0,945.538319905599,0.0,0.6155334162676446,0.0,1888.8992111508207,0.0,5.337259197116084,0.0,0.6155334162676446,0.0,98.41377067565918,0.0,0.49931444103519124,0.0,5.337259197116084,1.300032991813652,0.49931444103519124,0.6155334162676446,4.72386100769043,90.6671621352394
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,166,7.797561193208791,0.7565055812597274,2.5002953001856802,0.0,8.857876884937287,0.0,1000.0,0.0,0.0,96.26485748291016,0.0,637.9465744018555,0.0,0.6043965245256097,0.0,2884.5284748278623,0.0,5.3758434242532385,0.0,0.6043965245256097,0.0,96.2647804260254,0.0,0.55473091006279,0.0,5.3758434242532385,1.3100670392963776,0.55473091006279,0.6043965245256097,3.8505942993164064,115.38113899311449
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,167,7.797561193208791,0.7539147806763649,2.5267435027360916,0.0,8.496277604784284,0.0,1000.0,0.0,0.0,96.33651161193848,0.0,936.7860085623605,0.0,0.603738632027545,0.0,3902.9907310527,0.0,5.439063099483632,0.0,0.603738632027545,0.0,96.3364565713065,0.0,0.5756330426250186,0.0,5.439063099483632,1.305972518598771,0.5756330426250186,0.603738632027545,5.3948446502685545,218.56748093895123
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,168,7.797561193208791,0.7538791816234589,2.54953774702549,0.0,8.740063227989056,0.0,1000.0,0.0,0.0,97.34855058458116,0.0,779.2036471896702,0.0,0.6109341103511364,0.0,3044.4539365374776,0.0,5.495797431536365,0.0,0.6109341103511364,0.0,97.3485844930013,0.0,0.533240529122176,0.0,5.495797431536365,1.3028320676529177,0.533240529122176,0.6109341103511364,5.256821731567383,164.40051257302378
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,169,7.797561193208791,0.7561903824806213,2.5154778954982757,0.0,6.604060769081116,0.0,1000.0,0.0,0.0,97.30000795636859,0.0,278.64923095703125,0.0,0.6104322415948545,0.0,3925.0890162200967,0.0,5.531965935287795,0.0,0.6104322415948545,0.0,97.3001322065081,0.0,0.5148150803787368,0.0,5.531965935287795,1.2844922576931694,0.5148150803787368,0.6104322415948545,2.7244002227783204,109.90249245416271
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,170,7.797561193208791,0.7535299810767174,2.56552298694849,0.0,8.566308441162109,0.0,1000.0,0.0,0.0,97.20751922607423,0.0,922.633232421875,0.0,0.6095232119602052,0.0,2647.316002545261,0.0,5.579846470761777,0.0,0.6095232119602052,0.0,97.20752716064453,0.0,0.535153961777687,0.0,5.579846470761777,1.2913255070158616,0.535153961777687,0.6095232119602052,4.860375961303711,132.36580012726307
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,171,8.035972612451177,0.7534979802370071,2.6020283180475237,0.0,8.295603123204462,0.0,1000.0,0.0,0.0,97.02559688173491,0.0,902.4144108213227,0.0,0.6086495542114816,0.0,2983.09730826703,0.0,5.642757480785275,0.0,0.6086495542114816,0.0,97.02568764522158,0.0,0.4753752042507303,0.0,5.642757480785275,1.2697582934128726,0.4753752042507303,0.6086495542114816,5.627484619140625,173.01964387948777
