algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,50,0.0,0.8826189768314362,0.39995382237434385,0.0,0.026778498481959106,0.0,,0.0,0.0,0.005781423943117261,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,51,0.0,0.8828027765750885,0.3988321533203125,0.0,0.026470755368471145,0.0,,0.0,0.0,0.004978533432056958,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,52,0.0,0.882938178062439,0.3977927840948105,0.0,0.02625354607030749,0.0,,0.0,0.0,0.004882974394907554,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,53,0.0,0.8831159777641296,0.3968484308719635,0.0,0.02595279097557068,0.0,,0.0,0.0,0.005588618795048784,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,54,0.0,0.8832443782091141,0.3959518074989319,0.0,0.025616905752569436,0.0,,0.0,0.0,0.007268787492648698,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,55,0.0,0.8833943780660629,0.39500269466638566,0.0,0.025312762077897788,0.0,,0.0,0.0,0.0041070547201396785,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,56,0.0,0.883539176940918,0.39424242013692856,0.0,0.0251304488517344,0.0,,0.0,0.0,0.002744559897109866,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,57,0.0,0.8836719777584076,0.3934719629883766,0.0,0.024788655910640955,0.0,,0.0,0.0,0.006564219340881599,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,58,0.0,0.8837777786254882,0.39277087569236757,0.0,0.024546857040375472,0.0,,0.0,0.0,0.007634359833900817,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,59,0.0,0.8838915766477585,0.3920205987095833,0.0,0.02424722069874406,0.0,,0.0,0.0,0.004262557961856542,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,60,0.0,0.8839933779239655,0.3913888196349144,0.0,0.02405417933687568,0.0,,0.0,0.0,0.005475263897096738,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,61,0.0,0.8841043783426284,0.3908260233402252,0.0,0.023794433526694775,0.0,,0.0,0.0,0.005539666323994215,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,62,0.0,0.8841637786626816,0.3902667819261551,0.0,0.023524835027754307,0.0,,0.0,0.0,0.005587247074939883,0.0
