algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,S_agg_norm_honest,S_agg_norm_attacker,D_threshold_honest,D_threshold_attacker,V_agg_norm_honest,V_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,254,5.623412455038105,0.881933778166771,0.4457283617258072,0.0,0.005186039566372831,0.0,1000.0,0.0,0.0,0.24793914367910475,0.0,0.00844010254282939,0.0,0.16178104198641247,0.0,4.555555555555555,0.0,5.623412455038106,0.0,5.623412455038106,8.881784197001252e-16,1.37,0.7680482786107615,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,255,5.653987600385854,0.8819671785831451,0.44597087579965594,0.0,0.005102756023406982,0.0,1000.0,0.0,0.0,0.21356507569551467,0.0,0.0073181972197811865,0.0,0.14535120517015457,0.0,5.68,0.0,5.653987600385853,0.0,5.653987600385853,8.881784197001252e-16,1.375,0.7673630354540344,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,256,5.684765350741283,0.8819567781686782,0.44621220272779466,0.0,0.005132475707294612,0.0,1000.0,0.0,0.0,0.22369978114448744,0.0,0.007927744426628178,0.0,0.14414536105147724,0.0,5.103448275862069,0.0,5.684765350741283,0.0,5.684765350741283,0.0,1.3800000000000001,0.7664494617199508,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,257,5.715747006165824,0.8819677772521972,0.44644168704748155,0.0,0.005058511975221336,0.0,1000.0,0.0,0.0,0.21682097070983478,0.0,0.007842862159515067,0.0,0.14280509762465954,0.0,4.785714285714286,0.0,5.715747006165825,0.0,5.715747006165825,8.881784197001252e-16,1.3850000000000002,0.7656219414105462,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,258,5.746933881136216,0.8819817769527435,0.4466732912659645,0.0,0.0051690533112448,0.0,1000.0,0.0,0.0,0.21125163596410018,0.0,0.007905108950741518,0.0,0.14944129580488572,0.0,4.461538461538462,0.0,5.746933881136216,0.0,5.746933881136216,0.0,1.3900000000000001,0.764844480688362,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,259,5.778327304769667,0.881985578417778,0.44690824222564696,0.0,0.005140602355822921,0.0,1000.0,0.0,0.0,0.24311489783800566,0.0,0.008357366007758917,0.0,0.1711009041621135,0.0,4.461538461538462,0.0,5.778327304769666,0.0,5.778327304769666,8.881784197001252e-16,1.3950000000000002,0.7640770135120823,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,260,5.802560587948558,0.8820027785301209,0.44715721559524535,0.0,0.004996742547044288,0.0,1000.0,0.0,0.0,0.24230355024337769,0.0,0.007529106300831195,0.0,0.1564533198657243,0.0,4.521739130434782,0.0,5.802560587948557,0.0,5.802560587948557,8.881784197001252e-16,1.4000000000000001,0.763419063522993,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,261,5.825878020466329,0.881990579366684,0.44740421187877655,0.0,0.005229504442670279,0.0,1000.0,0.0,0.0,0.26884306304984623,0.0,0.007779952078193395,0.0,0.14984644990828302,0.0,4.0,0.0,5.82587802046633,0.0,5.82587802046633,8.881784197001252e-16,1.4050000000000002,0.762976407127812,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,262,5.849332002688244,0.8820035781860351,0.44767988592386243,0.0,0.005009843366375814,0.0,1000.0,0.0,0.0,0.23494866862893105,0.0,0.00858812754832256,0.0,0.20471992281575999,0.0,4.5,0.0,5.849332002688244,0.0,5.849332002688244,0.0,1.4100000000000001,0.7621767064640877,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,263,5.8729231616689015,0.8819925773143769,0.4479050207734108,0.0,0.005075160712003708,0.0,1000.0,0.0,0.0,0.22035234451293945,0.0,0.008158962874857588,0.0,0.14897527813911438,0.0,4.4,0.0,5.872923161668902,0.0,5.872923161668902,8.881784197001252e-16,1.415,0.7614585916729962,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,264,5.896652128926287,0.8820169770717621,0.4481168450713158,0.0,0.005058880783617496,0.0,1000.0,0.0,0.0,0.2646394598484039,0.0,0.007598593795738668,0.0,0.15810823202133178,0.0,6.32,0.0,5.896652128926287,0.0,5.896652128926287,0.0,1.4200000000000002,0.7607780516358646,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,265,5.920519540485741,0.8820325778722763,0.44835241931676867,0.0,0.0048242287132246745,0.0,1000.0,0.0,0.0,0.18037226179550434,0.0,0.007207261045956008,0.0,0.12520305272834054,0.0,5.379310344827586,0.0,5.92051954048574,0.0,5.92051954048574,8.881784197001252e-16,1.425,0.7598084969591564,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,266,5.944526036924456,0.8820257786512374,0.4485739127993584,0.0,0.004818714992143214,0.0,1000.0,0.0,0.0,0.2571077458560467,0.0,0.007008504797278277,0.0,0.13585885651409627,0.0,3.9,0.0,5.944526036924457,0.0,5.944526036924457,8.881784197001252e-16,1.4300000000000002,0.7593812424869458,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,267,5.968672263416492,0.8820291783809662,0.44883325749635694,0.0,0.00499024996922041,0.0,1000.0,0.0,0.0,0.20087438573439917,0.0,0.007849576197544157,0.0,0.16088796655337015,0.0,6.75,0.0,5.968672263416493,0.0,5.968672263416493,8.881784197001252e-16,1.4350000000000003,0.7584748634768005,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,268,5.992958869778329,0.8820297776460647,0.44907162070274353,0.0,0.0048516962643978855,0.0,1000.0,0.0,0.0,0.1938094741531781,0.0,0.007276176628860177,0.0,0.13365353963204793,0.0,5.214285714285714,0.0,5.992958869778329,0.0,5.992958869778329,0.0,1.4400000000000002,0.7575458723810293,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,269,6.017386510514959,0.8820297782421112,0.4493259097337723,0.0,0.004678742657415569,0.0,1000.0,0.0,0.0,0.2064219425121943,0.0,0.007283315520070024,0.0,0.14829104741414387,0.0,6.4,0.0,6.017386510514958,0.0,6.017386510514958,8.881784197001252e-16,1.4450000000000003,0.7565524455301016,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,270,6.041955844866522,0.8820359779596328,0.4495412908792496,0.0,0.004837741819961417,0.0,1000.0,0.0,0.0,0.2017688645470527,0.0,0.007497562404380269,0.0,0.13415755235379742,0.0,6.967741935483871,0.0,6.041955844866523,0.0,6.041955844866523,8.881784197001252e-16,1.4500000000000002,0.755313368395204,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,271,6.066667536855494,0.8820451765060425,0.4497760705947876,0.0,0.004799448114891465,0.0,1000.0,0.0,0.0,0.23750130774883124,0.0,0.007524830092368291,0.0,0.14868701507265752,0.0,5.384615384615385,0.0,6.066667536855492,0.0,6.066667536855492,1.7763568394002505e-15,1.455,0.7545928012608728,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,272,6.091522255334444,0.8820595779418945,0.44997846603393554,0.0,0.0046934954141481565,0.0,1000.0,0.0,0.0,0.21584347177010316,0.0,0.007181085764907524,0.0,0.13207898202996987,0.0,4.461538461538462,0.0,6.091522255334443,0.0,6.091522255334443,8.881784197001252e-16,1.4600000000000002,0.7538514086460606,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,273,6.116520674034347,0.8820639774799347,0.450208290219307,0.0,0.004589903708879969,0.0,1000.0,0.0,0.0,0.18781613425484725,0.0,0.007094927692056588,0.0,0.12563005648553371,0.0,4.642857142857143,0.0,6.116520674034347,0.0,6.116520674034347,0.0,1.465,0.7529673353093662,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,274,6.141663471613486,0.8820819778442383,0.45045501345396044,0.0,0.0046811480371450834,0.0,1000.0,0.0,0.0,0.23038466613401065,0.0,0.0075267330031106115,0.0,0.14994984357194466,0.0,4.181818181818182,0.0,6.141663471613485,0.0,6.141663471613485,1.7763568394002505e-15,1.4700000000000002,0.7523625358906842,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,275,6.166951331706922,0.8820825777053833,0.45068222653865814,0.0,0.0046554698741861755,0.0,1000.0,0.0,0.0,0.19813499014292443,0.0,0.006692028779383727,0.0,0.1262718638671296,0.0,6.0,0.0,6.1669513317069224,0.0,6.1669513317069224,8.881784197001252e-16,1.475,0.7515025888039191,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,276,6.192384942976568,0.8821059789657593,0.45089241421222687,0.0,0.004801297327503562,0.0,1000.0,0.0,0.0,0.17794212432844297,0.0,0.006744429295041546,0.0,0.11488468226577554,0.0,6.285714285714286,0.0,6.1923849429765685,0.0,6.1923849429765685,8.881784197001252e-16,1.4800000000000002,0.7504993402078678,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,277,6.217964999161852,0.8821193771362305,0.45114022988080976,0.0,0.004666163519557033,0.0,1000.0,0.0,0.0,0.25463653089744703,0.0,0.007756615791984983,0.0,0.17853635922074318,0.0,4.928571428571429,0.0,6.21796499916185,0.0,6.21796499916185,1.7763568394002505e-15,1.4850000000000003,0.7496263653168542,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,278,6.243692199130992,0.8821215767860413,0.45134780675172803,0.0,0.004557615478656122,0.0,1000.0,0.0,0.0,0.19344512905393327,0.0,0.006394974640129236,0.0,0.11730809882283211,0.0,6.142857142857143,0.0,6.243692199130991,0.0,6.243692199130991,8.881784197001252e-16,1.4900000000000002,0.7488068232881839,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,279,6.269567246932879,0.8821311770677567,0.4515803845524788,0.0,0.004526918359960501,0.0,1000.0,0.0,0.0,0.20851361149778733,0.0,0.006521818474711385,0.0,0.12307249955259837,0.0,4.923076923076923,0.0,6.269567246932878,0.0,6.269567246932878,8.881784197001252e-16,1.495,0.748085489380521,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,280,6.295590851849587,0.8821453777551651,0.4517888122200966,0.0,0.004500699418713339,0.0,1000.0,0.0,0.0,0.21200940385460854,0.0,0.005960337168663638,0.0,0.11181581765413284,0.0,3.125,0.0,6.295590851849586,0.0,6.295590851849586,8.881784197001252e-16,1.5,0.7477953469835849,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,281,6.321763728449511,0.8821329786777496,0.4520204104781151,0.0,0.004516112200658897,0.0,1000.0,0.0,0.0,0.18737847126763443,0.0,0.006651849021279877,0.0,0.13406877476593543,0.0,6.620689655172414,0.0,6.321763728449511,0.0,6.321763728449511,0.0,1.5050000000000001,0.7468326672452563,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,282,6.348086596641142,0.8821439784765244,0.4522526477575302,0.0,0.004525683040771148,0.0,1000.0,0.0,0.0,0.1958214530478353,0.0,0.006839414799906664,0.0,0.14424467799456223,0.0,3.652173913043478,0.0,6.348086596641141,0.0,6.348086596641141,8.881784197001252e-16,1.5100000000000002,0.7462157114006909,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,283,6.37456018172749,0.8821729773283005,0.4524752070903778,0.0,0.004496919967305775,0.0,1000.0,0.0,0.0,0.18749180865975526,0.0,0.00604398947158955,0.0,0.10893887310073926,0.0,6.384615384615385,0.0,6.374560181727489,0.0,6.374560181727489,8.881784197001252e-16,1.5150000000000001,0.7454675704394317,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,284,6.4011852144611625,0.882184576869011,0.4526819470524788,0.0,0.004537618824190671,0.0,1000.0,0.0,0.0,0.14566313665390254,0.0,0.006401594752313623,0.0,0.10767049126086696,0.0,5.741935483870968,0.0,6.401185214461164,0.0,6.401185214461164,1.7763568394002505e-15,1.5200000000000002,0.7442601085277565,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,285,6.427962431100103,0.8821731772422791,0.45294297420978546,0.0,0.004469506098844465,0.0,1000.0,0.0,0.0,0.22521318282399858,0.0,0.00661468772895939,0.0,0.1619523259855452,0.0,3.9047619047619047,0.0,6.427962431100102,0.0,6.427962431100102,8.881784197001252e-16,1.5250000000000001,0.7437961508859942,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,286,6.45489257346401,0.8821913776397705,0.45315458166599276,0.0,0.004455357850731715,0.0,1000.0,0.0,0.0,0.19370450252545593,0.0,0.006346835588812746,0.0,0.11795447183691937,0.0,4.869565217391305,0.0,6.454892573464009,0.0,6.454892573464009,8.881784197001252e-16,1.5300000000000002,0.7432081791824923,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,287,6.481976388991422,0.8822105783224106,0.45336510038375855,0.0,0.0044264771692853954,0.0,1000.0,0.0,0.0,0.16168977692723274,0.0,0.005994838273928409,0.0,0.10818489507905074,0.0,6.5,0.0,6.481976388991423,0.0,6.481976388991423,8.881784197001252e-16,1.5350000000000001,0.7422030858380745,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,288,6.509214630797511,0.8822079757452012,0.45359155356884,0.0,0.004367294387581448,0.0,1000.0,0.0,0.0,0.1661841702957948,0.0,0.005960617827305236,0.0,0.1146359346807003,0.0,7.333333333333333,0.0,6.509214630797511,0.0,6.509214630797511,0.0,1.54,0.741115538940971,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,289,6.536608057732559,0.8822003782987594,0.4538103043437004,0.0,0.004433547968373579,0.0,1000.0,0.0,0.0,0.22394143921487472,0.0,0.006350075413457709,0.0,0.12580745360430548,0.0,2.4705882352941178,0.0,6.53660805773256,0.0,6.53660805773256,8.881784197001252e-16,1.5450000000000002,0.7408075583974544,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,290,6.564157434441155,0.8822231776714325,0.4540157040953636,0.0,0.004358721318943748,0.0,1000.0,0.0,0.0,0.1886723411494288,0.0,0.0064797986619205775,0.0,0.1182910851363478,0.0,5.0344827586206895,0.0,6.564157434441156,0.0,6.564157434441156,8.881784197001252e-16,1.55,0.7398958934669447,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,291,6.591863531422095,0.8822233790159225,0.4542246435880661,0.0,0.004273192519322038,0.0,1000.0,0.0,0.0,0.18630538374185562,0.0,0.006035984614197387,0.0,0.11240506887435914,0.0,5.52,0.0,6.591863531422094,0.0,6.591863531422094,8.881784197001252e-16,1.5550000000000002,0.7391523986955969,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,292,6.619727125089027,0.8822429770231247,0.4544426307082176,0.0,0.004219325181717674,0.0,1000.0,0.0,0.0,0.19245167360419319,0.0,0.006317479449531859,0.0,0.12509955004567191,0.0,4.095238095238095,0.0,6.619727125089027,0.0,6.619727125089027,0.0,1.5600000000000003,0.7386606489755296,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,293,6.647748997831814,0.8822527770996094,0.4546561339497566,0.0,0.004200830220662314,0.0,1000.0,0.0,0.0,0.15358908731361914,0.0,0.0059615470846030106,0.0,0.10813363513042187,0.0,7.655172413793103,0.0,6.647748997831813,0.0,6.647748997831813,8.881784197001252e-16,1.5650000000000002,0.7375402658029167,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,294,6.675929938078656,0.882264576792717,0.45488154304027556,0.0,0.004180364410525986,0.0,1000.0,0.0,0.0,0.19824274629354477,0.0,0.005937367016087193,0.0,0.11876497595083146,0.0,4.666666666666667,0.0,6.675929938078654,0.0,6.675929938078654,1.7763568394002505e-15,1.5700000000000003,0.7370016047309055,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,295,6.70427074035896,0.8822561790943145,0.45511271423101424,0.0,0.004087366155107264,0.0,1000.0,0.0,0.0,0.20958326398222535,0.0,0.006321275507410712,0.0,0.14039692834571557,0.0,5.925925925925926,0.0,6.70427074035896,0.0,6.70427074035896,0.0,1.5750000000000002,0.7361920689395162,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,296,6.732772205366985,0.8822791783809661,0.4553178913593292,0.0,0.004138601926603803,0.0,1000.0,0.0,0.0,0.17688189833252518,0.0,0.006283171013738205,0.0,0.12122411129099352,0.0,6.814814814814815,0.0,6.732772205366986,0.0,6.732772205366986,8.881784197001252e-16,1.58,0.7351693369246538,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,297,6.761435140026246,0.8822767781019211,0.45552991378307345,0.0,0.004211955282482363,0.0,1000.0,0.0,0.0,0.17290177982344868,0.0,0.00563717546895658,0.0,0.09883628643694378,0.0,4.0,0.0,6.761435140026247,0.0,6.761435140026247,8.881784197001252e-16,1.5850000000000002,0.7347499833134356,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,298,6.790260357554723,0.8822847768068314,0.4557315419316292,0.0,0.004017177161158007,0.0,1000.0,0.0,0.0,0.22891444178736386,0.0,0.0062639968734635445,0.0,0.130621434572865,0.0,4.9411764705882355,0.0,6.790260357554724,0.0,6.790260357554724,8.881784197001252e-16,1.59,0.7343991851289963,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,299,6.81924867753085,0.8822995771169663,0.4559331512451172,0.0,0.004213846942764663,0.0,1000.0,0.0,0.0,0.17841443525893347,0.0,0.0059328117367865195,0.0,0.1078636986868722,0.0,2.761904761904762,0.0,6.81924867753085,0.0,6.81924867753085,0.0,1.5950000000000002,0.7338553564691411,0.0
